child_id,chsex,chethnic,chlang,chldrel,preprim,agegr1,lang_math_test,verbal_score,math_score,lang_instr,raw_lang,perco_lang,raw_maths,perco_maths,lang_primary,typesite_r1,zwfa,zhfa,zbfa,underweight,stunting,thinness,caredu_r1,careage_r1,caresex_r1,carerel_r1,carecantread_r1,ownlandhse_r1,typesite_r3,hhsize,wi_new,hq_new,sv_new,cd_new,drwaterq_new,toiletq_new,elecq_new,cookingq_new,aniany,ownhouse,hwork_r5,no_activ,type_activ,region,hghgrade_4,hghgrade_final,hghgrade_4_num,hghgrade_final_num,care_educ_num,active,wage_employ,self_employ,wage_employII,self_employII,IMTI,E_is
51027,Male,Amhara,Amharic,7,0,6,Amharic,185,14,Amharic,18,75,19,67.85713958740234,Amharic,2,-3.11,-2.7,-1.73,2,1,0,0,25,2,1,1,0,2,3,0.30185186862945557,0.5555555820465088,0.25,0.10000000149011612,1,0,0,0,1,0,0,NA,NA,Amhara,11,14,11,14,0,0,0,0,0,0,6,0.75
51028,Male,Amhara,Amharic,7,0,8,Amharic,181,8,Amharic,15,62.5,15,53.57143020629883,Amharic,2,-3.11,-2.98,-1.3900000000000001,2,1,0,0,25,2,2,1,1,2,4,0.5111110806465149,0.5833333134651184,0.75,0.20000000298023224,1,1,1,0,1,1,7,1,12,Amhara,9,9,9,9,0,1,1,NA,0,0,6,0.75
51029,Female,Amhara,Amharic,7,0,5,Amharic,185,2,Amharic,16,66.66666412353516,8,28.571428298950195,Amharic,2,-2.04,-1.04,-2.15,1,0,1,0,47,2,1,1,0,1,7,0.40714284777641296,0.3214285671710968,0.5,0.4000000059604645,1,0,1,0,0,0,0,NA,NA,Amhara,13,13,13,13,0,0,0,0,0,0,6,0.75
51030,Male,Amhara,Amharic,7,1,6,Amharic,116,10,Amharic,16,66.66666412353516,14,50,Amharic,2,-2.05,-1.02,-2.2,1,0,1,0,46,2,1,1,0,2,3,0.21851852536201477,0.5555555820465088,0,0.10000000149011612,0,0,0,0,1,0,0,1,9,Amhara,10,10,10,10,0,0,NA,1,NA,1,6,0.75
51031,Female,Amhara,Amharic,7,0,6,Amharic,162,2,Amharic,14,58.33333206176758,15,53.57143020629883,Amharic,2,-1.94,-2.58,-0.37,0,1,0,0,30,2,1,1,0,1,6,0.43703705072402954,0.3611111044883728,0.75,0.20000000298023224,1,1,1,0,1,1,5,1,12,Amhara,6,6,6,6,0,1,1,NA,0,0,6,0.75
51032,Female,Amhara,Amharic,6,0,11,NA,131,NA,Amharic,NA,NA,NA,NA,Amharic,2,-2.73,-2.08,-2.02,1,1,1,0,36,2,1,1,0,2,6,0.1259259283542633,0.2777777910232544,0,0.10000000149011612,0,0,0,0,1,1,0,NA,NA,Amhara,3,3,3,3,0,0,0,0,0,0,3,0.75
51033,Female,Amhara,Amharic,7,0,6,Amharic,178,1,Amharic,10,41.66666793823242,2,7.142857074737549,Amharic,2,-2.14,-2.1,-1.12,1,1,0,4,24,2,2,0,0,2,5,0.3722222149372101,0.5666666626930237,0.25,0.30000001192092896,0,0,1,0,1,1,0,1,12,Amhara,8,8,8,8,4,0,1,NA,0,0,6,0.75
51034,Male,Amhara,Amharic,7,1,8,Amharic,159,NA,Amharic,4,16.66666603088379,5,17.85714340209961,Amharic,2,-3.12,-2.31,-2.2800000000000002,2,1,1,0,30,2,1,1,1,2,2,0.277777761220932,0.5833333134651184,0.25,0,0,0,1,0,0,0,11,1,13,Amhara,8,9,8,9,0,1,1,NA,1,NA,6,0.75
51035,Female,Amhara,Amharic,7,0,7,Amharic,166,0,Amharic,16,66.66666412353516,8,28.571428298950195,Amharic,2,-2.5500000000000003,-2.49,-1.28,1,1,0,0,40,2,1,1,1,2,4,0.31111109256744385,0.5833333134651184,0.25,0.10000000149011612,0,0,1,0,1,1,NA,NA,NA,Amhara,8,8,8,8,0,NA,NA,NA,NA,NA,6,0.75
51036,Female,Amhara,Amharic,7,0,8,Amharic,145,5,Amharic,10,41.66666793823242,13,46.42856979370117,Amharic,2,-2.58,-2.29,-1.55,1,1,0,0,42,2,1,1,1,2,4,0.1805555522441864,0.2916666567325592,0.25,0,0,0,1,0,1,1,11,1,12,Amhara,7,7,7,7,0,1,1,NA,0,0,6,0.75
51037,Male,Amhara,Amharic,7,0,8,Amharic,146,3,NA,NA,NA,NA,NA,Amharic,2,-2.85,-3.34,-0.56,1,2,0,0,38,2,1,1,1,2,5,0.24444445967674255,0.5333333611488342,0,0.20000000298023224,0,0,0,0,1,1,8,1,13,Amhara,NA,8,NA,8,0,1,1,NA,1,NA,6,0.75
51038,Female,Amhara,Amharic,7,0,6,Amharic,158,10,Amharic,16,66.66666412353516,20,71.42857360839844,Amharic,2,-1.57,-0.96,-1.49,0,0,0,0,45,2,3,1,1,1,5,0.5222222208976746,0.3166666626930237,0.75,0.5,1,1,1,0,0,0,0,NA,NA,Amhara,12,14,12,14,0,0,0,0,0,0,6,0.75
51039,Female,Amhara,Amharic,7,0,9,Amharic,170,4,Amharic,10,41.66666793823242,10,35.71428680419922,Amharic,2,-2.92,-2.64,-1.6600000000000001,1,1,0,0,26,2,1,1,1,2,7,0.3246031701564789,0.2738095223903656,0.5,0.20000000298023224,1,0,1,0,1,1,0,1,1,Amhara,9,10,9,10,0,0,NA,1,0,0,6,0.75
51040,Male,Amhara,Amharic,7,0,6,Amharic,178,12,Amharic,19,79.16666412353516,21,75,Amharic,2,-2.81,-2.17,-1.96,1,1,0,0,33,2,1,1,1,2,6,0.49259260296821594,0.5277777910232544,0.75,0.20000000298023224,1,1,1,0,1,0,NA,NA,NA,Amhara,10,10,10,10,0,NA,NA,NA,NA,NA,6,0.75
51041,Male,Amhara,Amharic,7,1,8,Amharic,174,3,Amharic,14,58.33333206176758,10,35.71428680419922,Amharic,2,-2.77,-3.19,-0.62,1,2,0,0,40,2,1,1,0,2,3,0.45185187458992004,0.5555555820465088,0.5,0.30000001192092896,0,1,1,0,1,1,10,1,11,Amhara,8,8,8,8,0,1,NA,1,NA,1,6,0.75
51042,Male,Amhara,Amharic,7,0,6,Amharic,139,6,Amharic,16,66.66666412353516,16,57.14285659790039,Amharic,2,-2.2800000000000002,-1.82,-1.57,1,0,0,0,35,2,1,1,1,2,6,0.40925925970077515,0.5277777910232544,0.5,0.20000000298023224,1,0,1,0,1,1,10,1,12,Amhara,11,14,11,14,0,1,1,NA,0,0,6,0.75
51043,Female,Amhara,Amharic,7,0,6,Amharic,157,11,Amharic,17,70.83333587646484,17,60.71428680419922,Amharic,2,NA,NA,NA,NA,NA,NA,0,30,2,1,1,0,2,4,0.0972222164273262,0.2916666567325592,0,0,0,0,0,0,0,1,0,NA,NA,Amhara,11,14,11,14,0,0,0,0,0,0,6,0.75
51044,Female,Amhara,Amharic,7,0,8,Amharic,118,1,Amharic,17,70.83333587646484,9,32.14285659790039,Amharic,2,-3.19,-2.65,-2.07,2,1,1,0,41,2,1,1,1,2,6,0.1259259283542633,0.2777777910232544,0,0.10000000149011612,0,0,0,0,1,1,0,1,12,Amhara,10,13,10,13,0,0,1,NA,0,0,6,0.75
51045,Male,Amhara,Amharic,7,0,6,Amharic,165,4,Amharic,20,83.33333587646484,13,46.42856979370117,Amharic,2,-1.35,-1.22,-0.85,0,0,0,0,35,1,1,1,0,2,4,0.39444443583488464,0.5833333134651184,0.5,0.10000000149011612,1,0,1,0,1,1,NA,NA,NA,Amhara,10,10,10,10,0,NA,NA,NA,NA,NA,6,0.75
51046,Male,Amhara,Amharic,7,0,9,Amharic,173,3,Amharic,19,79.16666412353516,20,71.42857360839844,Amharic,2,-1.09,-2.0300000000000002,0.38,0,1,0,0,28,2,1,1,0,2,3,0.2518518567085266,0.3055555522441864,0.25,0.20000000298023224,1,0,0,0,0,0,8,1,20,Amhara,7,8,7,8,0,1,0,0,0,0,6,0.75
51047,Female,Amhara,Amharic,7,0,12,Amharic,170,4,Amharic,8,33.33333206176758,5,17.85714340209961,Amharic,2,-1.9000000000000001,-1.09,-1.86,0,0,0,0,37,2,1,1,1,2,6,0.2925925850868225,0.02777777798473835,0.75,0.10000000149011612,1,1,1,0,0,1,0,NA,NA,Amhara,5,5,5,5,0,0,0,0,0,0,5,0.75
51048,Female,Amhara,Amharic,7,0,7,Amharic,96,3,Amharic,NA,NA,NA,NA,Amharic,2,-1.01,0.48,-2.09,0,0,1,0,30,2,1,1,1,2,7,0.5246031880378723,0.523809552192688,0.75,0.30000001192092896,1,1,1,0,1,1,9,1,13,Amhara,6,6,6,6,0,1,1,NA,1,NA,6,0.75
51049,Female,Amhara,Amharic,7,0,6,Amharic,172,12,Amharic,15,62.5,17,60.71428680419922,Amharic,2,-2.68,-2.69,-1.26,1,1,0,0,35,2,1,1,1,2,7,0.04126984253525734,0.02380952425301075,0,0.10000000149011612,0,0,0,0,1,1,NA,NA,NA,Amhara,10,10,10,10,0,NA,NA,NA,NA,NA,6,0.75
51050,Male,Amhara,Amharic,7,0,7,Amharic,177,5,Amharic,18,75,23,82.14286041259766,Amharic,2,-3.27,-3.02,-1.61,2,2,0,0,31,2,1,1,0,2,4,0.38055557012557983,0.5416666865348816,0.5,0.10000000149011612,1,0,1,0,1,0,0,1,12,Amhara,11,14,11,14,0,0,1,NA,0,0,6,0.75
61002,Female,Amhara,Amharic,7,0,8,Amharic,141,3,English,10,41.66666793823242,11,39.28571319580078,Amharic,2,NA,-0.9400000000000001,NA,NA,0,NA,0,25,2,1,1,1,2,6,0.22777777910232544,0.3333333432674408,0.25,0.10000000149011612,1,0,0,0,1,1,0,1,1,Amhara,7,7,7,7,0,0,NA,1,0,0,6,0.75
61003,Female,Amhara,Amharic,7,0,8,Amharic,116,4,English,16,66.66666412353516,11,39.28571319580078,Amharic,2,NA,-1.82,NA,NA,0,NA,0,36,2,1,1,1,2,6,0.009259259328246117,0.02777777798473835,0,0,0,0,0,0,1,1,0,1,12,Amhara,9,9,9,9,0,0,1,NA,0,0,6,0.75
61004,Female,Amhara,Amharic,7,0,10,Amharic,123,1,English,18,75,11,39.28571319580078,Amharic,2,NA,-3.36,NA,NA,2,NA,3,37,2,1,0,0,2,6,0.16851851344108582,0.3055555522441864,0,0.20000000298023224,0,0,0,0,1,1,0,1,20,Amhara,8,10,8,10,3,0,0,0,0,0,6,0.75
61005,Female,Amhara,Amharic,7,0,10,Amharic,148,0,English,19,79.16666412353516,16,57.14285659790039,Amharic,2,NA,-1.2,NA,NA,0,NA,0,34,2,1,1,1,2,8,0.0069444444961845875,0.02083333395421505,0,0,0,0,0,0,1,1,0,1,1,Amhara,7,9,7,9,0,0,NA,1,0,0,6,0.75
61007,Female,Amhara,Amharic,7,0,10,Amharic,130,1,Amharic,12,50,9,32.14285659790039,Amharic,2,NA,0.12,NA,NA,0,NA,0,55,2,3,1,1,2,6,0.2518518567085266,0.3055555522441864,0.25,0.20000000298023224,1,0,0,0,1,1,0,1,20,Amhara,4,4,4,4,0,0,0,0,0,0,4,0.75
61008,Male,Amhara,Amharic,7,0,10,Amharic,156,5,English,14,58.33333206176758,18,64.28571319580078,Amharic,2,NA,NA,NA,NA,NA,NA,4,25,2,1,0,1,2,7,0.007936508394777775,0.02380952425301075,0,0,0,0,0,0,1,1,0,1,1,Amhara,8,11,8,11,4,0,NA,1,0,0,6,0.75
61009,Female,Amhara,Amharic,7,0,8,Amharic,131,5,English,18,75,19,67.85713958740234,Amharic,2,NA,NA,NA,NA,NA,NA,0,18,2,1,1,1,2,7,0.21587301790714264,0.2976190447807312,0.25,0.10000000149011612,1,0,0,0,1,1,0,1,1,Amhara,8,11,8,11,0,0,NA,1,0,0,6,0.75
61010,Male,Amhara,Amharic,7,0,6,Amharic,102,5,English,19,79.16666412353516,22,78.57142639160156,Amharic,2,NA,-2.06,NA,NA,1,NA,0,35,2,1,1,1,2,8,0.0069444444961845875,0.02083333395421505,0,0,0,0,0,0,1,1,NA,NA,NA,Amhara,12,12,12,12,0,NA,NA,NA,NA,NA,6,0.75
61011,Male,Amhara,Amharic,7,0,12,Amharic,83,0,Amharic,NA,NA,NA,NA,Amharic,2,NA,-3.27,NA,NA,2,NA,0,35,2,1,1,1,2,5,0.09444444626569748,0.03333333507180214,0.25,0,0,1,0,0,1,1,0,1,7,Amhara,3,3,3,3,0,0,0,0,0,0,3,0.75
61012,Male,Amhara,Amharic,7,0,14,Amharic,107,1,Amharic,15,62.5,15,53.57143020629883,Amharic,2,-4.11,-4.71,-0.8,2,2,0,0,30,2,1,1,1,2,7,0.24920634925365448,0.2976190447807312,0.25,0.20000000298023224,0,1,0,0,1,1,0,1,1,Amhara,4,4,4,4,0,0,NA,1,0,0,4,0.75
61014,Male,Amhara,Amharic,7,0,13,Amharic,112,2,Amharic,5,20.83333396911621,NA,NA,Amharic,2,NA,-2.25,NA,NA,1,NA,0,29,2,1,1,1,2,7,0.1825396865606308,0.2976190447807312,0.25,0,1,0,0,0,1,1,2,1,10,Amhara,1,1,1,1,0,1,NA,1,NA,1,1,0.75
61015,Male,Amhara,Amharic,7,0,11,Amharic,109,5,Amharic,8,33.33333206176758,9,32.14285659790039,Amharic,2,-2.43,-2.5100000000000002,-0.96,1,1,0,0,40,2,1,1,1,2,9,0.24567902088165283,0.28703704476356506,0.25,0.20000000298023224,1,0,0,0,1,1,0,1,1,Amhara,4,4,4,4,0,0,NA,1,0,0,4,0.75
61016,Male,Amhara,Amharic,7,1,13,Amharic,71,3,Amharic,0,0,NA,NA,Amharic,2,NA,-1.77,NA,NA,0,NA,0,40,2,1,1,1,2,10,0.17777778208255768,0.28333333134651184,0.25,0,1,0,0,0,1,1,0,1,1,Amhara,2,2,2,2,0,0,NA,1,0,0,2,0.75
61018,Male,Amhara,Amharic,7,1,NA,Amharic,52,1,Amharic,0,0,NA,NA,Amharic,2,NA,-4.69,NA,NA,2,NA,0,20,2,4,1,1,2,4,0.13055555522441864,0.0416666679084301,0.25,0.10000000149011612,1,0,0,0,1,1,12,1,5,Amhara,0,0,0,0,0,1,1,NA,0,0,0,0.75
61019,Female,Amhara,Amharic,7,0,13,Amharic,42,1,Amharic,0,0,NA,NA,Amharic,2,NA,-1.74,NA,NA,0,NA,0,30,2,1,1,0,2,8,0.24027778208255768,0.02083333395421505,0.5,0.20000000298023224,1,1,0,0,1,1,0,1,19,Amhara,0,0,0,0,0,0,NA,NA,NA,NA,0,0.75
61020,Female,Amhara,Amharic,7,0,7,Amharic,131,11,English,15,62.5,18,64.28571319580078,Amharic,2,NA,NA,NA,NA,NA,NA,0,35,2,1,1,1,2,9,0.21851852536201477,0.3055555522441864,0.25,0.10000000149011612,1,0,0,0,1,1,0,1,1,Amhara,10,13,10,13,0,0,NA,1,0,0,6,0.75
61021,Female,Amhara,Amharic,7,0,6,Amharic,135,0,Amharic,15,62.5,5,17.85714340209961,Amharic,2,-1.35,-0.1,-2.06,0,0,1,0,34,2,1,1,1,2,8,0.20416666567325592,0.3125,0,0.30000001192092896,0,0,0,0,1,1,14,1,12,Amhara,6,6,6,6,0,1,1,NA,0,0,6,0.75
61022,Male,Amhara,Amharic,7,0,9,Amharic,160,13,English,17,70.83333587646484,22,78.57142639160156,Amharic,2,NA,-2.3000000000000003,NA,NA,1,NA,0,35,2,2,0,1,2,7,0.13253968954086304,0.2976190447807312,0,0.10000000149011612,0,0,0,0,1,1,3,1,13,Amhara,8,11,8,11,0,1,1,NA,1,NA,6,0.75
61023,Female,Amhara,Amharic,7,0,8,Amharic,100,1,Amharic,7,29.16666603088379,13,46.42856979370117,Amharic,2,NA,-2.2800000000000002,NA,NA,1,NA,0,35,2,1,1,1,2,6,0.10185185074806213,0.3055555522441864,0,0,0,0,0,0,1,1,0,1,1,Amhara,5,5,5,5,0,0,NA,1,0,0,5,0.75
61024,Female,Amhara,Amharic,7,0,10,Amharic,132,0,Amharic,11,45.83333206176758,6,21.428571701049805,Amharic,2,NA,-1.8,NA,NA,0,NA,0,30,2,1,0,1,2,4,0.013888888992369175,0.0416666679084301,0,0,0,0,0,0,1,1,0,1,1,Amhara,3,3,3,3,0,0,NA,1,0,0,3,0.75
61025,Female,Amhara,Amharic,7,0,7,Amharic,136,9,English,20,83.33333587646484,22,78.57142639160156,Amharic,2,NA,-0.61,NA,NA,0,NA,0,50,2,1,1,1,1,3,0.37037035822868347,0.3611111044883728,0.75,0,1,1,1,0,0,0,0,NA,NA,Amhara,11,14,11,14,0,0,0,0,0,0,6,0.75
61026,Male,Amhara,Amharic,7,1,NA,Amharic,84,0,Amharic,8,33.33333206176758,2,7.142857074737549,Amharic,2,-1.23,0.55,-2.73,0,0,1,0,30,2,1,1,1,2,8,0.12361111491918564,0.02083333395421505,0.25,0.10000000149011612,1,0,0,0,1,1,0,NA,NA,Amhara,29,29,0,0,0,0,0,0,0,0,0,0.75
61027,Male,Amhara,NA,7,0,NA,NA,91,0,Amharic,4,16.66666603088379,0,0,NA,2,NA,NA,NA,NA,NA,NA,0,35,2,1,1,1,2,7,0.1825396865606308,0.2976190447807312,0.25,0,1,0,0,0,1,1,0,1,1,Amhara,NA,4,NA,4,0,0,NA,1,0,0,0,0.75
61028,Female,Amhara,Amharic,7,0,8,Amharic,97,0,NA,NA,NA,NA,NA,Amharic,2,-2.04,-1.61,-1.51,1,0,0,0,32,2,1,1,1,2,8,0.0972222164273262,0.2916666567325592,0,0,0,0,0,0,1,1,NA,NA,NA,Amhara,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.75
61029,Male,Amhara,Amharic,7,0,10,Amharic,135,2,Amharic,17,70.83333587646484,10,35.71428680419922,Amharic,2,-0.64,-1.19,0.17,0,0,0,0,42,2,1,1,1,2,6,0.16851851344108582,0.0555555559694767,0.25,0.20000000298023224,0,1,0,0,1,1,0,1,12,Amhara,8,7,8,7,0,0,1,NA,0,0,6,0.75
61031,Male,Amhara,Amharic,7,0,8,Amharic,133,9,English,16,66.66666412353516,20,71.42857360839844,Amharic,2,NA,-0.77,NA,NA,0,NA,0,27,2,1,1,1,2,5,0.09444444626569748,0.03333333507180214,0.25,0,1,0,0,0,1,1,0,1,1,Amhara,11,14,11,14,0,0,NA,1,0,0,6,0.75
61033,Male,Amhara,Amharic,7,0,3,Amharic,167,22,English,16,66.66666412353516,19,67.85713958740234,Amharic,2,NA,NA,NA,NA,NA,NA,0,45,2,1,1,1,2,6,0.22777777910232544,0.3333333432674408,0.25,0.10000000149011612,0,1,0,0,1,1,0,1,7,Amhara,7,8,7,8,0,0,0,0,0,0,6,0.75
61034,Male,Amhara,Amharic,7,0,11,Amharic,175,7,English,17,70.83333587646484,20,71.42857360839844,Amharic,2,NA,NA,NA,NA,NA,NA,0,23,2,1,1,1,2,6,0.13518518209457397,0.3055555522441864,0,0.10000000149011612,0,0,0,0,1,1,0,1,1,Amhara,8,11,8,11,0,0,NA,1,0,0,6,0.75
61036,Male,Amhara,Amharic,7,0,7,Amharic,146,12,English,15,62.5,15,53.57143020629883,Amharic,2,NA,0.18,NA,NA,0,NA,0,40,2,1,1,1,2,9,0.19567902386188507,0.28703704476356506,0,0.30000001192092896,0,0,0,0,1,1,12,1,9,Amhara,9,10,9,10,0,1,NA,1,NA,1,6,0.75
61037,Male,Amhara,Amharic,7,0,8,Amharic,78,6,Amharic,8,33.33333206176758,9,32.14285659790039,Amharic,2,NA,-0.86,NA,NA,0,NA,0,33,2,1,1,1,2,5,0.011111111380159855,0.03333333507180214,0,0,0,0,0,0,1,1,0,1,1,Amhara,4,4,4,4,0,0,NA,1,0,0,4,0.75
61038,Male,Amhara,Amharic,7,0,20,Amharic,65,1,Amharic,0,0,NA,NA,Amharic,2,NA,-1.78,NA,NA,0,NA,0,39,2,1,1,1,2,6,0.335185170173645,0.3055555522441864,0.5,0.20000000298023224,1,1,0,0,1,1,1,1,7,Amhara,29,1,0,1,0,1,0,0,0,0,1,0.75
61039,Female,Amhara,Amharic,7,0,8,Amharic,NA,2,English,12,50,7,25,Amharic,2,NA,-2.2600000000000002,NA,NA,1,NA,0,29,2,1,1,1,2,5,0.011111111380159855,0.03333333507180214,0,0,0,0,0,0,1,1,0,1,1,Amhara,6,8,6,8,0,0,NA,1,0,0,6,0.75
61040,Female,Amhara,Amharic,7,0,8,Amharic,138,2,NA,NA,NA,NA,NA,Amharic,2,NA,-1.26,NA,NA,0,NA,0,60,2,3,1,1,1,5,0.3777777850627899,0.28333333134651184,0.75,0.10000000149011612,1,1,1,0,1,0,NA,NA,NA,Amhara,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.75
61041,Female,Amhara,Amharic,7,0,9,Amharic,163,1,Amharic,18,75,10,35.71428680419922,Amharic,2,NA,-1.82,NA,NA,0,NA,NA,24,2,6,1,1,2,4,0.013888888992369175,0.0416666679084301,0,0,0,0,0,0,1,1,NA,NA,NA,Amhara,10,10,10,10,NA,NA,NA,NA,NA,NA,6,0.75
61042,Female,Amhara,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,37,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amhara,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.75
61043,Male,Amhara,NA,7,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,-2.8000000000000003,NA,NA,1,NA,0,38,2,1,1,1,2,8,0.13750000298023224,0.3125,0,0.10000000149011612,0,0,0,0,1,1,0,1,1,Amhara,NA,9,NA,9,0,0,NA,1,0,0,0,0.75
61044,Female,Amhara,Amharic,7,0,9,Amharic,105,16,English,16,66.66666412353516,18,64.28571319580078,Amharic,2,NA,-0.97,NA,NA,0,NA,0,30,2,1,1,1,2,11,0.1601010113954544,0.280303031206131,0,0.20000000298023224,0,0,0,0,1,1,0,1,7,Amhara,10,14,10,14,0,0,0,0,0,0,6,0.75
61046,Male,Amhara,Amharic,7,0,8,Amharic,107,4,English,15,62.5,11,39.28571319580078,Amharic,2,NA,-0.78,NA,NA,0,NA,0,27,2,1,1,1,2,7,0.0912698432803154,0.02380952425301075,0.25,0,0,1,0,0,1,1,0,1,4,Amhara,10,10,10,10,0,0,NA,1,0,0,6,0.75
61047,Female,Amhara,Amharic,7,0,10,Amharic,123,0,English,17,70.83333587646484,12,42.85714340209961,Amharic,2,NA,-2.13,NA,NA,1,NA,0,50,2,3,1,1,2,5,0.18333333730697632,0.3499999940395355,0,0.20000000298023224,0,0,0,0,1,1,NA,NA,NA,Amhara,6,6,6,6,0,NA,NA,NA,NA,NA,6,0.75
61049,Female,Amhara,Amharic,7,0,9,Amharic,125,1,English,11,45.83333206176758,12,42.85714340209961,Amharic,2,NA,-1.6,NA,NA,0,NA,1,30,2,1,0,1,2,7,0.007936508394777775,0.02380952425301075,0,0,0,0,0,0,1,1,0,1,1,Amhara,7,8,7,8,1,0,NA,1,0,0,6,0.75
61050,Female,Amhara,Amharic,7,0,8,Amharic,91,5,English,23,95.83333587646484,19,67.85713958740234,Amharic,2,NA,-1.6600000000000001,NA,NA,0,NA,2,30,2,1,0,1,2,8,0.2874999940395355,0.3125,0.25,0.30000001192092896,1,0,0,0,1,1,0,1,20,Amhara,10,12,10,12,2,0,0,0,0,0,6,0.75
61051,Male,Amhara,Amharic,7,0,7,Amharic,98,8,Amharic,17,70.83333587646484,11,39.28571319580078,Amharic,2,NA,-1.51,NA,NA,0,NA,0,46,2,1,1,1,2,8,0.3638888895511627,0.2916666567325592,0.5,0.30000001192092896,1,1,0,0,1,1,4,1,12,Amhara,6,7,6,7,0,1,1,NA,0,0,6,0.75
61052,Female,Amhara,Amharic,7,0,8,Amharic,NA,4,English,15,62.5,17,60.71428680419922,Amharic,2,NA,-2.06,NA,NA,1,NA,0,30,2,1,1,1,2,7,0.007936508394777775,0.02380952425301075,0,0,0,0,0,0,1,1,0,1,1,Amhara,10,13,10,13,0,0,NA,1,0,0,6,0.75
61053,Female,Amhara,Amharic,7,0,7,Amharic,127,5,NA,NA,NA,NA,NA,Amharic,2,NA,0.03,NA,NA,0,NA,3,25,2,1,0,1,2,8,0.2541666626930237,0.3125,0.25,0.20000000298023224,1,0,0,0,1,1,NA,NA,NA,Amhara,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.75
61054,Female,Amhara,Amharic,7,0,8,Amharic,94,4,English,17,70.83333587646484,13,46.42856979370117,Amharic,2,NA,-1.32,NA,NA,0,NA,0,21,2,1,1,0,2,9,0.006172839552164078,0.018518518656492233,0,0,0,0,0,0,1,1,0,1,5,Amhara,9,10,9,10,0,0,1,NA,0,0,6,0.75
61056,Female,Amhara,Amharic,7,0,7,Amharic,134,5,English,14,58.33333206176758,12,42.85714340209961,Amharic,2,NA,NA,NA,NA,NA,NA,12,27,2,1,0,0,1,3,0.4055555760860443,0.4166666865348816,0.5,0.30000001192092896,1,0,1,0,1,0,0,1,20,Amhara,9,12,9,12,12,0,0,0,0,0,6,0.75
61057,Male,Amhara,Amharic,7,0,11,Amharic,133,0,English,10,41.66666793823242,8,28.571428298950195,Amharic,2,NA,-1.42,NA,NA,0,NA,0,35,2,1,1,1,2,3,0.08518518507480621,0.0555555559694767,0,0.20000000298023224,0,0,0,0,1,1,0,NA,NA,Amhara,6,7,6,7,0,0,0,0,0,0,6,0.75
61058,Male,Amhara,Amharic,7,0,10,Amharic,111,1,Amharic,5,20.83333396911621,5,17.85714340209961,Amharic,2,NA,-2.35,NA,NA,1,NA,0,35,2,1,1,1,2,5,0.011111111380159855,0.03333333507180214,0,0,0,0,0,0,1,1,0,1,20,Amhara,2,2,2,2,0,0,0,0,0,0,2,0.75
61059,Male,Amhara,Amharic,7,0,11,Amharic,65,7,English,19,79.16666412353516,20,71.42857360839844,Amharic,2,NA,-1.73,NA,NA,0,NA,0,32,2,1,1,1,2,3,0.018518518656492233,0.0555555559694767,0,0,0,0,0,0,1,1,0,1,1,Amhara,6,7,6,7,0,0,NA,1,0,0,6,0.75
71001,Male,Amhara,Amharic,7,0,11,Amharic,97,0,English,0,0,NA,NA,Amharic,2,-3.59,-3.47,-1.54,2,2,0,5,35,2,1,0,1,2,7,0.2904762029647827,0.3214285671710968,0.25,0.30000001192092896,1,0,0,0,1,1,0,1,20,Amhara,7,10,7,10,5,0,0,0,0,0,6,0.75
71002,Male,Amhara,Amharic,7,0,7,Amharic,126,0,Amharic,13,54.16666793823242,4,14.285714149475098,Amharic,2,-0.14,0.74,-0.98,0,0,0,8,30,2,1,0,1,2,8,0.3375000059604645,0.3125,0.5,0.20000000298023224,1,1,0,0,1,1,20,1,12,Amhara,8,8,8,8,8,1,1,NA,0,0,6,0.75
71003,Male,Amhara,Amharic,7,0,8,Amharic,79,2,English,12,50,11,39.28571319580078,Amharic,2,-1.25,-0.85,-1.09,0,0,0,8,30,2,1,0,1,2,8,0.3777777850627899,0.3333333432674408,0.5,0.30000001192092896,1,1,0,0,1,1,0,1,1,Amhara,7,10,7,10,8,0,NA,1,0,0,6,0.75
71004,Male,Amhara,Amharic,7,0,9,Amharic,163,6,English,14,58.33333206176758,20,71.42857360839844,Amharic,2,-3.7800000000000002,-3.79,-1.45,2,2,0,1,30,2,1,0,1,2,7,0.16587302088737488,0.2976190447807312,0,0.20000000298023224,0,0,0,0,1,1,8,1,12,Amhara,8,10,8,10,1,1,1,NA,0,0,6,0.75
71006,Male,Amhara,Amharic,7,0,8,Amharic,110,4,English,14,58.33333206176758,14,50,Amharic,2,-1.6,-1.6,-0.78,0,0,0,3,30,2,1,0,1,2,9,0.36851853132247925,0.3055555522441864,0.5,0.30000001192092896,1,1,0,0,1,1,16,1,10,Amhara,8,8,8,8,3,1,NA,1,NA,1,6,0.75
